Time Temperature HeartRate SkinConductivity EpisodeCount AlgorithmPrediction ActualEpisode ActualStatus
04:41:25 28.95 75.00 1095.67 0 NO NO Normal
04:41:26 28.98 75.00 1095.01 0 NO NO Normal
04:41:27 28.97 74.00 1102.86 0 NO NO Normal
04:41:28 28.94 74.00 1095.52 0 NO NO Normal
04:41:29 28.90 76.00 1096.09 0 NO NO Normal
04:41:30 28.98 75.00 1096.31 0 NO NO Normal
04:41:31 28.99 76.00 1104.22 0 NO NO Normal
04:41:32 28.96 74.00 1096.54 0 NO NO Normal
04:41:33 28.98 75.00 1102.91 0 NO NO Normal
04:41:34 28.93 74.00 1099.46 0 NO NO Normal
04:41:35 28.85 75.00 1102.15 0 NO NO Normal
04:41:36 28.95 74.00 1104.88 0 NO NO Normal
04:41:37 28.94 74.00 1096.05 0 NO NO Normal
04:41:38 28.92 75.00 1095.05 0 NO NO Normal
04:41:39 28.85 74.00 1099.03 0 NO NO Normal
04:41:40 28.83 74.00 1099.04 0 NO NO Normal
04:41:41 28.91 75.00 1095.10 0 NO NO Normal
04:41:42 28.82 74.00 1096.20 0 NO NO Normal
04:41:43 28.91 75.00 1095.48 0 NO NO Normal
04:41:44 28.93 74.00 1099.95 0 NO NO Normal
04:41:45 28.92 75.00 1098.54 0 NO NO Normal
04:41:46 28.96 75.00 1096.53 0 NO NO Normal
04:41:47 28.83 74.00 1102.27 0 NO NO Normal
04:41:48 28.91 75.00 1099.99 0 NO NO Normal
04:41:49 28.81 75.00 1101.06 0 NO NO Normal
04:41:50 28.92 74.00 1103.72 0 NO NO Normal
04:41:51 28.86 76.00 1101.83 0 NO NO Normal
04:41:52 28.96 75.00 1101.40 0 NO NO Normal
04:41:53 28.85 75.00 1095.63 0 NO NO Normal
04:41:54 28.89 74.00 1104.11 0 NO NO Normal
04:41:55 28.99 75.00 1097.58 0 NO NO Normal
04:41:56 28.88 75.00 1103.10 0 NO NO Normal
04:41:57 28.80 74.00 1096.40 0 NO NO Normal
04:41:58 28.85 75.00 1095.54 0 NO NO Normal
04:41:59 28.92 74.00 1102.35 0 NO NO Normal
04:42:00 28.81 76.00 1102.90 0 NO NO Normal
04:42:01 28.94 75.00 1102.43 0 NO NO Normal
04:42:02 28.91 76.00 1100.57 0 NO NO Normal
04:42:03 28.81 76.00 1097.88 0 NO NO Normal
04:42:04 28.86 75.00 1101.73 0 NO NO Normal
04:42:05 28.85 75.00 1103.73 0 NO NO Normal
04:42:06 28.83 75.00 1100.98 0 NO NO Normal
04:42:07 28.84 75.00 1099.17 0 NO NO Normal
04:42:08 28.87 75.00 1104.57 0 NO NO Normal
04:42:09 28.85 76.00 1103.83 0 NO NO Normal
04:42:10 28.98 75.00 1102.67 0 NO NO Normal
04:42:11 28.91 75.00 1099.37 0 NO NO Normal
04:42:12 28.90 74.00 1097.05 0 NO NO Normal
04:42:13 28.88 74.00 1099.96 0 NO NO Normal
04:42:14 28.98 75.00 1096.66 0 NO NO Normal
04:42:15 28.88 75.00 1099.61 0 NO NO Normal
04:42:16 28.98 75.00 1103.74 0 NO NO Normal
04:42:17 28.82 74.00 1096.40 0 NO NO Normal
04:42:18 28.96 74.00 1099.87 0 NO NO Normal
04:42:19 28.81 75.00 1099.45 0 NO NO Normal
04:42:20 28.93 74.00 1102.44 0 NO NO Normal
04:42:21 28.88 74.00 1099.58 0 NO NO Normal
04:42:22 28.86 75.00 1095.34 0 NO NO Normal
04:42:23 28.95 74.00 1102.94 0 NO NO Normal
04:42:24 28.83 76.00 1097.09 0 NO NO Normal
04:42:25 28.86 75.00 1100.33 0 NO NO Normal
04:42:26 28.82 74.00 1096.05 0 NO NO Normal
04:42:27 28.87 75.00 1098.11 0 NO NO Normal
04:42:28 28.87 74.00 1102.31 0 NO NO Normal
04:42:29 28.85 75.00 1104.13 0 NO NO Normal
04:42:30 28.97 75.00 1104.47 0 NO NO Normal
04:42:31 28.86 76.00 1100.25 0 NO NO Normal
04:42:32 28.99 76.00 1096.35 0 NO NO Normal
04:42:33 28.84 74.00 1095.24 0 NO NO Normal
04:42:34 28.90 74.00 1099.57 0 NO NO Normal
04:42:35 28.87 74.00 1103.20 0 NO NO Normal
04:42:36 28.98 74.00 1099.30 0 NO NO Normal
04:42:37 28.89 75.00 1095.78 0 NO NO Normal
04:42:38 28.91 74.00 1099.27 0 NO NO Normal
04:42:39 28.99 76.00 1100.85 0 NO NO Normal
04:42:40 28.80 75.00 1099.09 0 NO NO Normal
04:42:41 28.82 75.00 1101.10 0 NO NO Normal
04:42:42 28.97 76.00 1103.43 0 NO NO Normal
04:42:43 28.96 75.00 1095.53 0 NO NO Normal
04:42:44 28.96 74.00 1101.54 0 NO NO Normal
04:42:45 28.99 75.00 1097.25 0 NO NO Normal
04:42:46 28.81 76.00 1102.77 0 NO NO Normal
04:42:47 28.87 76.00 1098.36 0 NO NO Normal
04:42:48 28.89 75.00 1103.03 0 NO NO Normal
04:42:49 28.82 75.00 1102.07 0 NO NO Normal
04:42:50 28.81 76.00 1102.39 0 NO NO Normal
04:42:51 28.92 74.00 1100.01 0 NO NO Normal
04:42:52 28.94 75.00 1098.22 0 NO NO Normal
04:42:53 28.94 75.00 1097.25 0 NO NO Normal
04:42:54 28.87 76.00 1098.98 0 NO NO Normal
04:42:55 28.90 75.00 1097.93 0 NO NO Normal
04:42:56 28.91 75.00 1095.98 0 NO NO Normal
04:42:57 28.87 75.00 1099.23 0 NO NO Normal
04:42:58 28.82 76.00 1101.44 0 NO NO Normal
04:42:59 28.96 75.00 1099.33 0 NO NO Normal
04:43:00 28.93 76.00 1102.09 0 NO NO Normal
04:43:01 28.90 75.00 1098.05 0 NO NO Normal
04:43:02 28.87 75.00 1098.23 0 NO NO Normal
04:43:03 28.83 75.00 1104.06 0 NO NO Normal
04:43:04 28.81 74.00 1102.39 0 NO NO Normal
04:43:05 28.97 76.00 1099.29 0 NO NO Normal
04:43:06 28.88 74.00 1095.26 0 NO NO Normal
04:43:07 28.91 75.00 1100.70 0 NO NO Normal
04:43:08 28.82 75.00 1102.78 0 NO NO Normal
04:43:09 28.87 75.00 1103.60 0 NO NO Normal
04:43:10 28.84 75.00 1103.35 0 NO NO Normal
04:43:11 28.92 75.00 1104.38 0 NO NO Normal
04:43:12 28.99 76.00 1104.43 0 NO NO Normal
04:43:13 28.87 74.00 1103.88 0 NO NO Normal
04:43:14 28.81 75.00 1097.20 0 NO NO Normal
04:43:15 28.85 75.00 1103.63 0 NO NO Normal
04:43:16 28.91 76.00 1096.34 0 NO NO Normal
04:43:17 28.99 76.00 1103.91 0 NO NO Normal
04:43:18 28.93 75.00 1097.05 0 NO NO Normal
04:43:19 28.99 76.00 1098.64 0 NO NO Normal
04:43:20 28.95 75.00 1104.23 0 NO NO Normal
04:43:21 28.88 75.00 1095.67 0 NO NO Normal
04:43:22 28.94 74.00 1100.50 0 NO NO Normal
04:43:23 28.85 75.00 1104.31 0 NO NO Normal
04:43:24 29.00 74.00 1102.30 0 NO NO Normal
04:43:25 28.98 76.00 1096.19 0 NO NO Normal
04:43:26 28.82 75.00 1098.09 0 NO NO Normal
04:43:27 28.84 74.00 1097.54 0 NO NO Normal
04:43:28 28.81 76.00 1100.20 0 NO NO Normal
04:43:29 28.81 75.00 1103.71 0 NO NO Normal
04:43:30 28.96 75.00 1101.63 0 NO NO Normal
04:43:31 28.89 74.00 1096.55 0 NO NO Normal
04:43:32 28.95 76.00 1098.27 0 NO NO Normal
04:43:33 28.87 74.00 1098.10 0 NO NO Normal
04:43:34 28.90 74.00 1096.98 0 NO NO Normal
04:43:35 28.81 75.00 1098.82 0 NO NO Normal
04:43:36 28.99 76.00 1102.35 0 NO NO Normal
04:43:37 28.98 75.00 1103.23 0 NO NO Normal
04:43:38 28.81 75.00 1099.76 0 NO NO Normal
04:43:39 28.86 75.00 1104.35 0 NO NO Normal
04:43:40 28.86 75.00 1098.86 0 NO NO Normal
04:43:41 28.82 74.00 1095.96 0 NO NO Normal
04:43:42 28.93 76.00 1097.49 0 NO NO Normal
04:43:43 28.92 75.00 1097.94 0 NO NO Normal
04:43:44 28.92 74.00 1099.01 0 NO NO Normal
04:43:45 28.93 75.00 1101.82 0 NO NO Normal
04:43:46 28.85 75.00 1102.65 0 NO NO Normal
04:43:47 28.94 74.00 1100.57 0 NO NO Normal
04:43:48 28.99 75.00 1101.11 0 NO NO Normal
04:43:49 28.87 75.00 1104.45 0 NO NO Normal
04:43:50 28.98 74.00 1095.75 0 NO NO Normal
04:43:51 28.84 76.00 1104.21 0 NO NO Normal
04:43:52 28.92 74.00 1099.83 0 NO NO Normal
04:43:53 28.98 74.00 1102.12 0 NO NO Normal
04:43:54 28.91 75.00 1103.32 0 NO NO Normal
04:43:55 28.97 76.00 1097.18 0 NO NO Normal
04:43:56 28.81 74.00 1103.06 0 NO NO Normal
04:43:57 28.84 74.00 1100.76 0 NO NO Normal
04:43:58 28.92 74.00 1104.32 0 NO NO Normal
04:43:59 28.87 76.00 1100.57 0 NO NO Normal
04:44:00 28.96 76.00 1096.27 0 NO NO Normal
04:44:01 28.87 75.00 1097.28 0 NO NO Normal
04:44:02 28.94 75.00 1100.84 0 NO NO Normal
04:44:03 28.96 74.00 1100.54 0 NO NO Normal
04:44:04 28.99 76.00 1096.90 0 NO NO Normal
04:44:05 28.89 76.00 1098.96 0 NO NO Normal
04:44:06 28.88 75.00 1104.87 0 NO NO Normal
04:44:07 28.98 76.00 1104.99 0 NO NO Normal
04:44:08 28.85 75.00 1101.90 0 NO NO Normal
04:44:09 28.81 75.00 1104.26 0 NO NO Normal
04:44:10 28.86 75.00 1097.55 0 NO NO Normal
04:44:11 28.91 76.00 1101.48 0 NO NO Normal
04:44:12 28.87 76.00 1101.91 0 NO NO Normal
04:44:13 28.93 75.00 1100.57 0 NO NO Normal
04:44:14 28.81 75.00 1103.66 0 NO NO Normal
04:44:15 28.95 75.00 1102.96 0 NO NO Normal
04:44:16 28.96 75.00 1104.71 0 NO NO Normal
04:44:17 28.89 76.00 1101.88 0 NO NO Normal
04:44:18 28.92 75.00 1104.48 0 NO NO Normal
04:44:19 28.89 74.00 1097.71 0 NO NO Normal
04:44:20 28.92 74.00 1096.81 0 NO NO Normal
04:44:21 28.81 74.00 1100.81 0 NO NO Normal
04:44:22 28.90 75.00 1098.52 0 NO NO Normal
04:44:23 29.00 75.00 1102.55 0 NO NO Normal
04:44:24 28.83 74.00 1098.47 0 NO NO Normal
04:44:25 28.95 75.00 1104.73 0 NO NO Normal
04:44:26 28.85 75.00 1098.16 0 NO NO Normal
04:44:27 28.88 74.00 1098.57 0 NO NO Normal
04:44:28 28.92 76.00 1104.85 0 NO NO Normal
04:44:29 28.81 74.00 1097.85 0 NO NO Normal
04:44:30 28.81 75.00 1100.45 0 NO NO Normal
04:44:31 28.86 75.00 1101.77 0 NO NO Normal
04:44:32 28.97 74.00 1098.38 0 NO NO Normal
04:44:33 28.83 75.00 1098.73 0 NO NO Normal
04:44:34 28.84 75.00 1104.40 0 NO NO Normal
04:44:35 28.87 74.00 1096.01 0 NO NO Normal
04:44:36 28.91 75.00 1102.34 0 NO NO Normal
04:44:37 28.85 75.00 1100.45 0 NO NO Normal
04:44:38 28.85 75.00 1099.76 0 NO NO Normal
04:44:39 28.89 74.00 1095.75 0 NO NO Normal
04:44:40 28.84 74.00 1098.44 0 NO NO Normal
04:44:41 28.98 76.00 1098.69 0 NO NO Normal
04:44:42 28.81 75.00 1104.12 0 NO NO Normal
04:44:43 28.86 75.00 1099.36 0 NO NO Normal
04:44:44 28.91 75.00 1100.45 0 NO NO Normal
04:44:45 28.85 74.00 1096.29 0 NO NO Normal
04:44:46 28.89 74.00 1099.70 0 NO NO Normal
04:44:47 28.85 75.00 1100.23 0 NO NO Normal
04:44:48 28.94 74.00 1102.24 0 NO NO Normal
04:44:49 28.82 76.00 1104.17 0 NO NO Normal
04:44:50 28.87 74.00 1097.84 0 NO NO Normal
04:44:51 28.98 75.00 1095.32 0 NO NO Normal
04:44:52 28.96 74.00 1098.97 0 NO NO Normal
04:44:53 28.81 76.00 1100.90 0 NO NO Normal
04:44:54 28.84 75.00 1096.75 0 NO NO Normal
04:44:55 28.82 74.00 1095.35 0 NO NO Normal
04:44:56 28.89 75.00 1100.02 0 NO NO Normal
04:44:57 28.84 75.00 1099.98 0 NO NO Normal
04:44:58 28.84 76.00 1104.66 0 NO NO Normal
04:44:59 28.87 74.00 1099.64 0 NO NO Normal
04:45:00 28.98 74.00 1097.19 0 NO NO Normal
04:45:01 28.97 76.00 1103.09 0 NO NO Normal
04:45:02 28.88 75.00 1100.32 0 NO NO Normal
04:45:03 28.83 76.00 1104.26 0 NO NO Normal
04:45:04 28.89 75.00 1096.64 0 NO NO Normal
04:45:05 28.93 74.00 1104.50 0 NO NO Normal
04:45:06 28.95 75.00 1100.23 0 NO NO Normal
04:45:07 28.88 75.00 1096.68 0 NO NO Normal
04:45:08 28.91 74.00 1103.81 0 NO NO Normal
04:45:09 28.91 76.00 1098.22 0 NO NO Normal
04:45:10 28.98 76.00 1096.64 0 NO NO Normal
04:45:11 28.90 76.00 1100.11 0 NO NO Normal
04:45:12 28.88 75.00 1096.40 0 NO NO Normal
04:45:13 28.91 75.00 1099.96 0 NO NO Normal
04:45:14 28.88 75.00 1097.66 0 NO NO Normal
04:45:15 28.82 76.00 1095.69 0 NO NO Normal
04:45:16 28.84 74.00 1098.35 0 NO NO Normal
04:45:17 28.90 76.00 1099.50 0 NO NO Normal
04:45:18 28.90 74.00 1102.54 0 NO NO Normal
04:45:19 28.82 75.00 1101.72 0 NO NO Normal
04:45:20 28.82 75.00 1099.26 0 NO NO Normal
04:45:21 28.84 76.00 1097.30 0 NO NO Normal
04:45:22 28.98 76.00 1096.67 0 NO NO Normal
04:45:23 28.82 74.00 1095.41 0 NO NO Normal
04:45:24 28.84 75.00 1102.36 0 NO NO Normal
04:45:25 28.84 75.00 1097.33 0 NO NO Normal
04:45:26 28.91 76.00 1100.26 0 NO NO Normal
04:45:27 28.89 74.00 1099.43 0 NO NO Normal
04:45:28 28.94 75.00 1096.38 0 NO NO Normal
04:45:29 28.97 76.00 1100.72 0 NO NO Normal
04:45:30 28.86 76.00 1097.92 0 NO NO Normal
04:45:31 28.82 74.00 1099.86 0 NO NO Normal
04:45:32 28.87 76.00 1100.33 0 NO NO Normal
04:45:33 28.95 74.00 1100.32 0 NO NO Normal
04:45:34 28.83 74.00 1103.66 0 NO NO Normal
04:45:35 28.95 74.00 1097.13 0 NO NO Normal
04:45:36 28.82 74.00 1102.73 0 NO NO Normal
04:45:37 28.85 74.00 1102.30 0 NO NO Normal
04:45:38 28.91 76.00 1101.34 0 NO NO Normal
04:45:39 28.91 76.00 1096.62 0 NO NO Normal
04:45:40 28.94 74.00 1103.89 0 NO NO Normal
04:45:41 28.94 76.00 1102.30 0 NO NO Normal
04:45:42 28.93 76.00 1099.85 0 NO NO Normal
04:45:43 28.89 74.00 1100.51 0 NO NO Normal
04:45:44 28.98 76.00 1100.84 0 NO NO Normal
04:45:45 28.90 76.00 1104.33 0 NO NO Normal
04:45:46 28.84 75.00 1097.76 0 NO NO Normal
04:45:47 28.94 75.00 1095.80 0 NO NO Normal
04:45:48 28.90 75.00 1100.68 0 NO NO Normal
04:45:49 29.00 74.00 1103.26 0 NO NO Normal
04:45:50 28.90 76.00 1102.06 0 NO NO Normal
04:45:51 28.85 75.00 1095.01 0 NO NO Normal
04:45:52 28.96 76.00 1100.95 0 NO NO Normal
04:45:53 28.86 76.00 1103.39 0 NO NO Normal
04:45:54 28.80 76.00 1096.66 0 NO NO Normal
04:45:55 28.80 74.00 1098.20 0 NO NO Normal
04:45:56 28.94 75.00 1104.50 0 NO NO Normal
04:45:57 28.94 74.00 1103.04 0 NO NO Normal
04:45:58 28.94 76.00 1100.02 0 NO NO Normal
04:45:59 28.99 76.00 1100.65 0 NO NO Normal
04:46:00 28.81 75.00 1101.93 0 NO NO Normal
04:46:01 28.97 75.00 1097.77 0 NO NO Normal
04:46:02 28.93 75.00 1103.28 0 NO NO Normal
04:46:03 29.00 74.00 1096.65 0 NO NO Normal
04:46:04 28.90 75.00 1100.57 0 NO NO Normal
04:46:05 28.86 75.00 1103.63 0 NO NO Normal
04:46:06 28.83 76.00 1101.55 0 NO NO Normal
04:46:07 28.96 74.00 1102.18 0 NO NO Normal
04:46:08 28.94 75.00 1102.99 0 NO NO Normal
04:46:09 28.97 75.00 1101.13 0 NO NO Normal
04:46:10 28.93 75.00 1102.01 0 NO NO Normal
04:46:11 28.97 74.00 1100.45 0 NO NO Normal
04:46:12 28.82 75.00 1098.03 0 NO NO Normal
04:46:13 28.93 75.00 1104.81 0 NO NO Normal
04:46:14 28.97 74.00 1104.95 0 NO NO Normal
04:46:15 28.86 75.00 1098.54 0 NO NO Normal
04:46:16 28.98 75.00 1102.38 0 NO NO Normal
04:46:17 28.92 75.00 1101.81 0 NO NO Normal
04:46:18 28.95 74.00 1100.92 0 NO NO Normal
04:46:19 28.99 74.00 1098.35 0 NO NO Normal
04:46:20 28.86 74.00 1101.32 0 NO NO Normal
04:46:21 28.89 75.00 1097.61 0 NO NO Normal
04:46:22 29.00 76.00 1095.73 0 NO NO Normal
04:46:23 28.90 75.00 1102.64 0 NO NO Normal
04:46:24 28.89 75.00 1097.22 0 NO NO Normal
04:46:25 28.92 76.00 1097.73 0 NO NO Normal
04:46:26 28.90 74.00 1099.41 0 NO NO Normal
04:46:27 29.00 76.00 1104.41 0 NO NO Normal
04:46:28 28.93 74.00 1103.81 0 NO NO Normal
04:46:29 28.89 76.00 1102.49 0 NO NO Normal
04:46:30 28.87 75.00 1104.51 0 NO NO Normal
04:46:31 28.87 75.00 1104.03 0 NO NO Normal
04:46:32 28.82 76.00 1102.40 0 NO NO Normal
04:46:33 28.92 76.00 1104.34 0 NO NO Normal
04:46:34 28.81 74.00 1102.67 0 NO NO Normal
04:46:35 28.88 75.00 1102.45 0 NO NO Normal
04:46:36 28.93 75.00 1101.82 0 NO NO Normal
04:46:37 28.94 75.00 1100.23 0 NO NO Normal
04:46:38 28.85 75.00 1100.16 0 NO NO Normal
04:46:39 28.98 75.00 1101.14 0 NO NO Normal
04:46:40 28.94 74.00 1102.57 0 NO NO Normal
04:46:41 28.96 75.00 1098.68 0 NO NO Normal
04:46:42 28.87 76.00 1098.06 0 NO NO Normal
04:46:43 28.84 74.00 1102.62 0 NO NO Normal
04:46:44 28.97 76.00 1099.76 0 NO NO Normal
04:46:45 28.90 75.00 1095.01 0 NO NO Normal
04:46:46 28.94 75.00 1096.09 0 NO NO Normal
04:46:47 28.94 75.00 1096.69 0 NO NO Normal
04:46:48 28.83 76.00 1096.28 0 NO NO Normal
04:46:49 28.92 75.00 1104.46 0 NO NO Normal
04:46:50 28.97 74.00 1104.17 0 NO NO Normal
04:46:51 28.95 75.00 1096.98 0 NO NO Normal
04:46:52 28.92 75.00 1097.19 0 NO NO Normal
04:46:53 28.90 75.00 1104.91 0 NO NO Normal
04:46:54 28.98 74.00 1102.85 0 NO NO Normal
04:46:55 28.83 76.00 1104.07 0 NO NO Normal
04:46:56 28.87 75.00 1102.02 0 NO NO Normal
04:46:57 28.87 75.00 1102.58 0 NO NO Normal
04:46:58 28.99 74.00 1103.28 0 NO NO Normal
04:46:59 28.86 75.00 1099.21 0 NO NO Normal
04:47:00 28.88 75.00 1099.25 0 NO NO Normal
04:47:01 28.95 76.00 1096.55 0 NO NO Normal
04:47:02 28.89 75.00 1099.78 0 NO NO Normal
04:47:03 28.80 75.00 1104.60 0 NO NO Normal
04:47:04 28.90 74.00 1100.70 0 NO NO Normal
04:47:05 28.86 74.00 1103.70 0 NO NO Normal
04:47:06 28.94 75.00 1099.23 0 NO NO Normal
04:47:07 28.86 75.00 1095.27 0 NO NO Normal
04:47:08 28.97 75.00 1098.59 0 NO NO Normal
04:47:09 28.86 75.00 1102.19 0 NO NO Normal
04:47:10 28.90 76.00 1101.61 0 NO NO Normal
04:47:11 28.91 75.00 1103.72 0 NO NO Normal
04:47:12 28.87 75.00 1098.85 0 NO NO Normal
04:47:13 28.86 76.00 1097.06 0 NO NO Normal
04:47:14 28.88 75.00 1095.92 0 NO NO Normal
04:47:15 28.96 75.00 1102.65 0 NO NO Normal
04:47:16 28.82 75.00 1101.08 0 NO NO Normal
04:47:17 28.84 74.00 1098.71 0 NO NO Normal
04:47:18 28.83 74.00 1098.11 0 NO NO Normal
04:47:19 29.00 75.00 1096.62 0 NO NO Normal
04:47:20 28.97 76.00 1099.92 0 NO NO Normal
04:47:21 28.96 76.00 1103.63 0 NO NO Normal
04:47:22 28.83 76.00 1097.10 0 NO NO Normal
04:47:23 28.85 74.00 1095.70 0 NO NO Normal
04:47:24 28.85 74.00 1096.24 0 NO NO Normal
04:47:25 28.84 75.00 1101.71 0 NO NO Normal
04:47:26 28.86 75.00 1100.14 0 NO NO Normal
04:47:27 28.86 75.00 1102.87 0 NO NO Normal
04:47:28 28.80 75.00 1095.58 0 NO NO Normal
04:47:29 28.80 74.00 1099.37 0 NO NO Normal
04:47:30 28.88 76.00 1099.14 0 NO NO Normal
04:47:31 28.92 75.00 1100.07 0 NO NO Normal
04:47:32 28.85 76.00 1102.26 0 NO NO Normal
04:47:33 28.95 75.00 1099.97 0 NO NO Normal
04:47:34 28.91 74.00 1097.33 0 NO NO Normal
04:47:35 28.89 75.00 1097.36 0 NO NO Normal
04:47:36 28.98 75.00 1103.31 0 NO NO Normal
04:47:37 28.84 76.00 1103.52 0 NO NO Normal
04:47:38 28.99 76.00 1101.13 0 NO NO Normal
04:47:39 28.86 74.00 1097.42 0 NO NO Normal
04:47:40 28.89 74.00 1100.72 0 NO NO Normal
04:47:41 28.97 74.00 1102.92 0 NO NO Normal
04:47:42 28.95 76.00 1101.53 0 NO NO Normal
04:47:43 28.87 74.00 1097.33 0 NO NO Normal
04:47:44 28.92 75.00 1096.47 0 NO NO Normal
04:47:45 28.89 74.00 1099.65 0 NO NO Normal
04:47:46 28.89 75.00 1104.24 0 NO NO Normal
04:47:47 28.95 76.00 1095.93 0 NO NO Normal
04:47:48 28.90 76.00 1098.92 0 NO NO Normal
04:47:49 28.99 76.00 1098.16 0 NO NO Normal
04:47:50 28.85 75.00 1097.46 0 NO NO Normal
04:47:51 28.96 74.00 1102.03 0 NO NO Normal
04:47:52 28.84 75.00 1095.77 0 NO NO Normal
04:47:53 28.82 75.00 1101.04 0 NO NO Normal
04:47:54 28.98 75.00 1099.92 0 NO NO Normal
04:47:55 28.89 76.00 1096.14 0 NO NO Normal
04:47:56 29.00 74.00 1100.67 0 NO NO Normal
04:47:57 28.86 74.00 1099.50 0 NO NO Normal
04:47:58 28.84 76.00 1100.72 0 NO NO Normal
04:47:59 28.94 75.00 1100.95 0 NO NO Normal
04:48:00 28.83 75.00 1096.26 0 NO NO Normal
04:48:01 28.83 75.00 1102.62 0 NO NO Normal
04:48:02 28.89 74.00 1102.54 0 NO NO Normal
04:48:03 28.85 74.00 1104.77 0 NO NO Normal
04:48:04 28.90 74.00 1098.94 0 NO NO Normal
04:48:05 28.88 75.00 1104.18 0 NO NO Normal
04:48:06 29.00 76.00 1103.44 0 NO NO Normal
04:48:07 28.93 75.00 1098.95 0 NO NO Normal
04:48:08 28.91 75.00 1095.51 0 NO NO Normal
04:48:09 28.82 75.00 1102.33 0 NO NO Normal
04:48:10 28.86 76.00 1096.14 0 NO NO Normal
04:48:11 28.84 75.00 1102.79 0 NO NO Normal
04:48:12 28.82 75.00 1096.21 0 NO NO Normal
04:48:13 28.84 75.00 1101.49 0 NO NO Normal
04:48:14 28.90 75.00 1096.37 0 NO NO Normal
04:48:15 28.98 74.00 1102.34 0 NO NO Normal
04:48:16 28.99 76.00 1096.30 0 NO NO Normal
04:48:17 28.82 76.00 1097.49 0 NO NO Normal
04:48:18 28.97 76.00 1099.26 0 NO NO Normal
04:48:19 28.92 75.00 1103.40 0 NO NO Normal
04:48:20 28.81 76.00 1096.82 0 NO NO Normal
04:48:21 28.91 74.00 1103.57 0 NO NO Normal
04:48:22 28.93 75.00 1097.00 0 NO NO Normal
04:48:23 29.00 74.00 1096.88 0 NO NO Normal
04:48:24 28.85 74.00 1103.63 0 NO NO Normal
04:48:25 28.97 76.00 1097.95 0 NO NO Normal
04:48:26 28.94 76.00 1102.79 0 NO NO Normal
04:48:27 28.85 75.00 1102.20 0 NO NO Normal
04:48:28 28.83 75.00 1095.49 0 NO NO Normal
04:48:29 28.95 75.00 1103.12 0 NO NO Normal
04:48:30 28.99 74.00 1103.37 0 NO NO Normal
04:48:31 28.83 74.00 1100.87 0 NO NO Normal
04:48:32 28.83 75.00 1098.56 0 NO NO Normal
04:48:33 28.96 75.00 1096.76 0 NO NO Normal
04:48:34 28.84 74.00 1095.26 0 NO NO Normal
04:48:35 28.85 74.00 1101.68 0 NO NO Normal
04:48:36 28.91 75.00 1095.11 0 NO NO Normal
04:48:37 28.94 76.00 1096.03 0 NO NO Normal
04:48:38 28.91 75.00 1097.86 0 NO NO Normal
04:48:39 28.87 75.00 1104.72 0 NO NO Normal
04:48:40 28.94 75.00 1101.96 0 NO NO Normal
04:48:41 28.86 74.00 1098.18 0 NO NO Normal
04:48:42 29.00 76.00 1104.97 0 NO NO Normal
04:48:43 28.97 76.00 1100.04 0 NO NO Normal
04:48:44 28.81 75.00 1098.80 0 NO NO Normal
04:48:45 28.85 75.00 1102.75 0 NO NO Normal
04:48:46 28.88 75.00 1095.59 0 NO NO Normal
04:48:47 28.85 76.00 1101.35 0 NO NO Normal
04:48:48 28.89 76.00 1095.14 0 NO NO Normal
04:48:49 28.96 75.00 1096.05 0 NO NO Normal
04:48:50 29.00 76.00 1096.67 0 NO NO Normal
04:48:51 28.99 74.00 1102.29 0 NO NO Normal
04:48:52 28.85 76.00 1099.36 0 NO NO Normal
04:48:53 28.84 75.00 1097.04 0 NO NO Normal
04:48:54 28.92 74.00 1098.94 0 NO NO Normal
04:48:55 28.90 74.00 1097.67 0 NO NO Normal
04:48:56 28.80 75.00 1101.94 0 NO NO Normal
04:48:57 28.86 75.00 1102.16 0 NO NO Normal
04:48:58 28.87 75.00 1101.53 0 NO NO Normal
04:48:59 28.96 75.00 1100.61 0 NO NO Normal
04:49:00 28.99 75.00 1096.01 0 NO NO Normal
04:49:01 28.89 76.00 1103.49 0 NO NO Normal
04:49:02 28.98 75.00 1097.19 0 NO NO Normal
04:49:03 28.87 75.00 1099.28 0 NO NO Normal
04:49:04 28.83 76.00 1098.10 0 NO NO Normal
04:49:05 28.86 76.00 1099.02 0 NO NO Normal
04:49:06 28.85 76.00 1096.71 0 NO NO Normal
04:49:07 28.85 75.00 1095.08 0 NO NO Normal
04:49:08 28.98 74.00 1099.69 0 NO NO Normal
04:49:09 28.99 75.00 1095.96 0 NO NO Normal
04:49:10 28.91 75.00 1099.24 0 NO NO Normal
04:49:11 28.83 74.00 1101.41 0 NO NO Normal
04:49:12 28.88 74.00 1096.97 0 NO NO Normal
04:49:13 28.82 75.00 1098.94 0 NO NO Normal
04:49:14 28.86 75.00 1103.79 0 NO NO Normal
04:49:15 28.93 74.00 1097.96 0 NO NO Normal
04:49:16 28.92 74.00 1098.09 0 NO NO Normal
04:49:17 28.98 74.00 1103.03 0 NO NO Normal
04:49:18 28.96 75.00 1096.46 0 NO NO Normal
04:49:19 28.90 76.00 1101.80 0 NO NO Normal
04:49:20 28.88 75.00 1100.13 0 NO NO Normal
04:49:21 28.94 75.00 1101.77 0 NO NO Normal
04:49:22 28.99 74.00 1097.86 0 NO NO Normal
04:49:23 28.91 75.00 1099.33 0 NO NO Normal
04:49:24 28.98 76.00 1098.14 0 NO NO Normal
04:49:25 28.98 76.00 1104.56 0 NO NO Normal
